"query 40769","190","-10.061941","1"
"query 40769","191","-10.147988","1"
"query 40769","192","-10.178561","1"
"query 40769","193","-9.355501","1"
"query 40769","194","-8.438897","1"
"query 40769","195","-8.693188","1"
"query 40769","196","-7.3523965","1"
"query 40769","197","-6.631877","1"
"query 40769","198","-5.7669234","1"
"query 40769","199","-6.5815253","1"
"query 40769","200","-8.5973","1"
"query 40769","201","-8.674385","1"
"query 40769","202","-9.341308","1"
"query 40769","203","-8.476409","1"
"query 40769","204","-8.269422","1"
"query 40769","205","-8.282856","1"
"query 40769","206","-7.561454","1"
"query 40769","207","-8.70555","1"
"query 40769","208","-8.4855995","1"
"query 40769","209","-8.82874","1"
"query 40769","210","-10.475013","1"
"query 40769","211","-10.095527","1"
"query 40769","212","-9.3608465","1"
"query 40769","213","-8.988447","1"
"query 40769","214","-10.587459","1"
"query 40769","215","-9.420885","1"
"query 40769","216","-9.302678","1"
"query 40769","217","-8.793755","1"
"query 40769","218","-6.84684","1"
"query 40769","219","-5.4456353","1"
"query 40769","220","-3.2525694","1"
"query 40769","221","-2.409155","1"
"query 40769","222","-3.0764158","1"
"query 40769","223","-2.1585393","1"
"query 40769","224","-1.5444356","1"
"query 40769","225","-1.394888","1"
"query 40769","226","0.19312018","1"
"query 40769","227","1.0466824","1"
"query 40769","228","0.604697","1"
"query 40769","229","0.6200475","1"
"query 40769","230","0.2697548","1"
"query 40769","231","2.4998746","1"
"query 40769","232","2.409084","1"
"query 40769","233","2.872524","1"
"query 40769","234","4.108723","1"
"query 40769","235","3.7354956","1"
"query 40769","236","3.5492213","1"
"query 40769","237","3.1443088","1"
"query 40769","238","3.482851","1"
"query 40769","239","2.3406172","1"
"query 40769","240","2.7145345","1"
"query 40769","241","3.8500931","1"
"query 40769","242","4.9145837","1"
"query 40769","243","4.784606","1"
"query 40769","244","4.174694","1"
"query 40769","245","3.3073123","1"
"query 40769","246","2.1893778","1"
"query 40769","247","1.0312834","1"
"query 40769","248","0.37953997","1"
"query 40769","249","-0.289408","1"
"query 40769","250","-0.83176845","1"
"query 40769","251","0.3459961","1"
"query 40769","252","2.248789","1"
"query 40769","253","2.0125546","1"
"query 40769","254","0.88222","1"
"query 40769","255","1.9872992E-14","1"
"query 809","256","NaN","1"
"query 809","257","NaN","1"
"query 809","258","NaN","1"
"query 809","259","NaN","1"
"query 809","260","NaN","1"
"query 809","261","NaN","1"
"query 809","262","NaN","1"
"query 809","263","NaN","1"
"query 809","264","NaN","1"
"query 809","265","NaN","1"
"query 809","266","NaN","1"
"query 809","267","NaN","1"
"query 809","268","NaN","1"
"query 809","269","NaN","1"
"query 809","270","NaN","1"
"query 809","271","NaN","1"
"query 809","272","NaN","1"
"query 809","273","NaN","1"
"query 809","274","NaN","1"
"query 809","275","NaN","1"
"query 809","276","NaN","1"
"query 809","277","NaN","1"
"query 809","278","NaN","1"
"query 809","279","NaN","1"
"query 809","280","NaN","1"
"query 809","281","NaN","1"
"query 809","282","NaN","1"
"query 809","283","NaN","1"
"query 809","284","NaN","1"
"query 809","285","NaN","1"
"query 809","286","NaN","1"
"query 809","287","NaN","1"
"query 809","288","NaN","1"
"query 809","289","NaN","1"
"query 809","290","NaN","1"
"query 809","291","NaN","1"
"query 809","292","NaN","1"
"query 809","293","NaN","1"
"query 809","294","NaN","1"
"query 809","295","NaN","1"
"query 809","296","NaN","1"
"query 809","297","NaN","1"
"query 809","298","NaN","1"
"query 809","299","NaN","1"
"query 809","300","NaN","1"
"query 809","301","NaN","1"
"query 809","302","NaN","1"
"query 809","303","NaN","1"
"query 809","304","NaN","1"
"query 809","305","NaN","1"
"query 809","306","NaN","1"
"query 809","307","NaN","1"
"query 809","308","NaN","1"
"query 809","309","NaN","1"
"query 809","310","NaN","1"
"query 809","311","NaN","1"
"query 809","312","NaN","1"
"query 809","313","NaN","1"
"query 809","314","NaN","1"
"query 809","315","NaN","1"
"query 809","316","NaN","1"
"query 809","317","NaN","1"
"query 809","318","NaN","1"
"query 809","319","NaN","1"
"query 809","320","NaN","1"
"query 809","321","NaN","1"
"query 809","322","NaN","1"
"query 809","323","NaN","1"
"query 809","324","NaN","1"
"query 809","325","NaN","1"
"query 809","326","NaN","1"
"query 809","327","NaN","1"
"query 809","328","NaN","1"
"query 809","329","NaN","1"
"query 809","330","NaN","1"
"query 809","331","NaN","1"
"query 809","332","NaN","1"
"query 809","333","NaN","1"
"query 809","334","NaN","1"
"query 809","335","NaN","1"
"query 809","336","NaN","1"
"query 809","337","NaN","1"
"query 809","338","NaN","1"
"query 809","339","NaN","1"
"query 809","340","NaN","1"
"query 809","341","NaN","1"
"query 809","342","NaN","1"
"query 809","343","NaN","1"
"query 809","344","NaN","1"
"query 809","345","NaN","1"
"query 809","346","NaN","1"
"query 809","347","NaN","1"
"query 809","348","NaN","1"
"query 809","349","NaN","1"
"query 809","350","NaN","1"
"query 809","351","NaN","1"
"query 809","352","NaN","1"
"query 809","353","NaN","1"
"query 809","354","NaN","1"
"query 809","355","NaN","1"
"query 809","356","NaN","1"
"query 809","357","NaN","1"
"query 809","358","NaN","1"
"query 809","359","NaN","1"
"query 809","360","NaN","1"
"query 809","361","NaN","1"
"query 809","362","NaN","1"
"query 809","363","NaN","1"
"query 809","364","NaN","1"
"query 809","365","NaN","1"
"query 809","366","NaN","1"
"query 809","367","NaN","1"
"query 809","368","NaN","1"
"query 809","369","NaN","1"
"query 809","370","NaN","1"
"query 809","371","NaN","1"
"query 809","372","NaN","1"
"query 809","373","NaN","1"
"query 809","374","NaN","1"
"query 809","375","NaN","1"
"query 809","376","NaN","1"
"query 809","377","NaN","1"
"query 809","378","NaN","1"
"query 809","379","NaN","1"
"query 809","380","NaN","1"
"query 809","381","NaN","1"
"query 809","382","NaN","1"
"query 809","383","NaN","1"
"query 809","384","NaN","1"
"query 809","385","NaN","1"
"query 809","386","NaN","1"
"query 809","387","NaN","1"
"query 809","388","NaN","1"
"query 809","389","NaN","1"
"query 809","390","NaN","1"
"query 809","391","NaN","1"
"query 809","392","NaN","1"
"query 809","393","NaN","1"
"query 809","394","NaN","1"
"query 809","395","NaN","1"
"query 809","396","NaN","1"
"query 809","397","NaN","1"
"query 809","398","NaN","1"
"query 809","399","NaN","1"
"query 809","400","NaN","1"
"query 809","401","NaN","1"
"query 809","402","NaN","1"
"query 809","403","NaN","1"
"query 809","404","NaN","1"
"query 809","405","NaN","1"
"query 809","406","NaN","1"
"query 809","407","NaN","1"
"query 809","408","NaN","1"
"query 809","409","NaN","1"
"query 809","410","NaN","1"
"query 809","411","NaN","1"
"query 809","412","NaN","1"
"query 809","413","NaN","1"
"query 809","414","NaN","1"
"query 809","415","NaN","1"
"query 809","416","NaN","1"
"query 809","417","NaN","1"
"query 809","418","NaN","1"
"query 809","419","NaN","1"
"query 809","420","NaN","1"
"query 809","421","NaN","1"
"query 809","422","NaN","1"
"query 809","423","NaN","1"
"query 809","424","NaN","1"
"query 809","425","NaN","1"
"query 809","426","NaN","1"
"query 809","427","NaN","1"
"query 809","428","NaN","1"
"query 809","429","NaN","1"
"query 809","430","NaN","1"
"query 809","431","NaN","1"
"query 809","432","NaN","1"
"query 809","433","NaN","1"
"query 809","434","NaN","1"
"query 809","435","NaN","1"
"query 809","436","NaN","1"
"query 809","437","NaN","1"
"query 809","438","NaN","1"
"query 809","439","NaN","1"
"query 809","440","NaN","1"
"query 809","441","NaN","1"
"query 809","442","NaN","1"
"query 809","443","NaN","1"
"query 809","444","NaN","1"
"query 809","445","NaN","1"
"query 809","446","NaN","1"
"query 809","447","NaN","1"
"query 809","448","NaN","1"
"query 809","449","NaN","1"
"query 809","450","NaN","1"
"query 809","451","NaN","1"
"query 809","452","NaN","1"
"query 809","453","NaN","1"
"query 809","454","NaN","1"
"query 809","455","NaN","1"
"query 809","456","NaN","1"
"query 809","457","NaN","1"
"query 809","458","NaN","1"
"query 809","459","NaN","1"
"query 809","460","NaN","1"
"query 809","461","NaN","1"
"query 809","462","NaN","1"
"query 809","463","NaN","1"
"query 809","464","NaN","1"
"query 809","465","NaN","1"
"query 809","466","NaN","1"
"query 809","467","NaN","1"
"query 809","468","NaN","1"
"query 809","469","NaN","1"
"query 809","470","NaN","1"
"query 809","471","NaN","1"
"query 809","472","NaN","1"
"query 809","473","NaN","1"
"query 809","474","NaN","1"
"query 809","475","NaN","1"
"query 809","476","NaN","1"
"query 809","477","NaN","1"
"query 809","478","NaN","1"
"query 809","479","NaN","1"
"query 809","480","NaN","1"
"query 809","481","NaN","1"
"query 809","482","NaN","1"
"query 809","483","NaN","1"
"query 809","484","NaN","1"
"query 809","485","NaN","1"
"query 809","486","NaN","1"
"query 809","487","NaN","1"
"query 809","488","NaN","1"
"query 809","489","NaN","1"
"query 809","490","NaN","1"
"query 809","491","NaN","1"
"query 809","492","NaN","1"
"query 809","493","NaN","1"
"query 809","494","NaN","1"
"query 809","495","NaN","1"
"query 809","496","NaN","1"
"query 809","497","NaN","1"
"query 809","498","NaN","1"
"query 809","499","NaN","1"
"query 809","500","NaN","1"
"query 809","501","NaN","1"
"query 809","502","NaN","1"
"query 809","503","NaN","1"
"query 809","504","NaN","1"
"query 809","505","NaN","1"
"query 809","506","NaN","1"
"query 809","507","NaN","1"
"query 809","508","NaN","1"
"query 809","509","NaN","1"
"query 809","510","NaN","1"
"query 809","511","NaN","1"
"query 809","512","NaN","1"
"query 809","513","NaN","1"
"query 809","514","NaN","1"
"query 809","515","NaN","1"
"query 809","516","NaN","1"
"query 809","517","NaN","1"
"query 809","518","NaN","1"
"query 809","519","NaN","1"
"query 809","520","NaN","1"
"query 809","521","NaN","1"
"query 809","522","NaN","1"
"query 809","523","NaN","1"
"query 809","524","NaN","1"
"query 809","525","NaN","1"
"query 809","526","NaN","1"
"query 809","527","NaN","1"
"query 809","528","NaN","1"
"query 809","529","NaN","1"
"query 809","530","NaN","1"
"query 809","531","NaN","1"
"query 809","532","NaN","1"
"query 809","533","NaN","1"
"query 809","534","NaN","1"
"query 809","535","NaN","1"
"query 809","536","NaN","1"
"query 809","537","NaN","1"
"query 809","538","NaN","1"
"query 809","539","NaN","1"
"query 809","540","NaN","1"
"query 809","541","NaN","1"
"query 809","542","NaN","1"
"query 809","543","NaN","1"
"query 809","544","NaN","1"
"query 40775","545","1.7573463","1"
"query 40775","546","0.52373004","1"
"query 40775","547","1.3503822","1"
"query 40775","548","-0.26448345","1"
"query 40775","549","-0.37212017","1"
"query 40775","550","-2.3907237","1"
"query 40775","551","-2.9144337","1"
"query 40775","552","-3.2939205","1"
"query 40775","553","-3.1521738","1"
"query 40775","554","-4.627814","1"
"query 40775","555","-6.8749156","1"
"query 40775","556","-6.78161","1"
"query 40775","557","-6.7812","1"
"query 40775","558","-6.1829314","1"
"query 40775","559","-7.3275914","1"
"query 40775","560","-6.9087453","1"
"query 40775","561","-7.250983","1"
"query 40775","562","-7.4156284","1"
"query 40775","563","-8.125996","1"
"query 40775","564","-7.929527","1"
"query 40775","565","-7.355143","1"
"query 40775","566","-8.136559","1"
"query 40775","567","-9.814861","1"
"query 40775","568","-7.4430466","1"
"query 40775","569","-6.1188045","1"
"query 40775","570","-7.735982","1"
"query 40775","571","-6.7080855","1"
"query 40775","572","-7.079109","1"
"query 40775","573","-6.7101946","1"
"query 40775","574","-6.9845657","1"
"query 40775","575","-7.2424736","1"
"query 40775","576","-7.488081","1"
"query 40775","577","-6.514575","1"
"query 40775","578","-7.520012","1"
"query 40775","579","-6.206899","1"
"query 40775","580","-5.0497966","1"
"query 40775","581","-6.835645","1"
"query 40775","582","-7.2329535","1"
"query 40775","583","-6.6777744","1"
"query 40775","584","-6.784308","1"
"query 40775","585","-8.2382555","1"
"query 40775","586","-9.080471","1"
"query 40775","587","-8.516634","1"
"query 40775","588","-9.16022","1"
"query 40775","589","-9.3131","1"
"query 40775","590","-9.629523","1"
"query 40775","591","-7.9030743","1"
"query 40775","592","-8.306082","1"
"query 40775","593","-8.45964","1"
"query 40775","594","-7.070591","1"
"query 40775","595","-6.7563148","1"
"query 40775","596","-6.152027","1"
"query 40775","597","-4.0537887","1"
"query 40775","598","-3.623746","1"
"query 40775","599","-2.9718761","1"
"query 40775","600","-3.4129033","1"
"query 40775","601","-3.952274","1"
"query 40775","602","-3.6551397","1"
"query 40775","603","-4.3786817","1"
"query 40775","604","-5.6568775","1"
"query 40775","605","-3.6510487","1"
"query 40775","606","-4.0847054","1"
"query 40775","607","-3.9951642","1"
"query 40775","608","-2.62483","1"
"query 40775","609","-2.0461795","1"
"query 40775","610","-2.9887147","1"
"query 40775","611","-4.0292573","1"
"query 40775","612","-5.1698275","1"
"query 40775","613","-4.593185","1"
"query 40775","614","-4.0132318","1"
"query 40775","615","-4.3244696","1"
"query 40775","616","-3.088155","1"
"query 40775","617","-1.4598172","1"
"query 40775","618","-2.6134036","1"
"query 40775","619","-3.574258","1"
"query 40775","620","-5.0274076","1"
"query 40775","621","-6.0244036","1"
"query 40775","622","-5.507074","1"
"query 40775","623","-5.348105","1"
"query 40775","624","-5.9254985","1"
"query 40775","625","-4.044527","1"
"query 40775","626","-5.9474635","1"
"query 40775","627","-7.508771","1"
"query 40775","628","-7.884559","1"
"query 40775","629","-7.4820266","1"
"query 40775","630","-8.37228","1"
"query 40775","631","-9.345522","1"
"query 40775","632","-9.253341","1"
"query 40775","633","-8.465449","1"
"query 40775","634","-7.819266","1"
"query 40775","635","-7.350557","1"
"query 40775","636","-6.0233283","1"
"query 40775","637","-4.7038755","1"
"query 40775","638","-4.5241427","1"
"query 40775","639","-3.9915025","1"
"query 40775","640","-3.9357734","1"
"query 40775","641","-2.9510987","1"
"query 40775","642","-2.3192477","1"
"query 40775","643","-1.8754903","1"
"query 40775","644","-0.81466466","1"
"query 40775","645","-1.618647","1"
"query 40775","646","-0.39375472","1"
"query 40775","647","-1.7851928","1"
"query 40775","648","-0.37585577","1"
"query 40775","649","-0.0688437","1"
"query 40775","650","0.30968767","1"
"query 40775","651","-0.9709395","1"
"query 40775","652","-1.8346688","1"
"query 40775","653","-1.5690945","1"
"query 40775","654","-3.6645465","1"
"query 40775","655","-4.184263","1"
"query 40775","656","-5.6346035","1"
"query 40775","657","-5.885129","1"
"query 40775","658","-5.6337333","1"
"query 40775","659","-4.8456483","1"
"query 40775","660","-3.7759361","1"
"query 40775","661","-5.4634275","1"
"query 40775","662","-6.5154114","1"
"query 40775","663","-6.7835164","1"
"query 40775","664","-5.72182","1"
"query 40775","665","-6.5667286","1"
"query 40775","666","-5.6798635","1"
"query 40775","667","-5.487734","1"
"query 40775","668","-5.263311","1"
"query 40775","669","-4.3688297","1"
"query 40775","670","-6.135522","1"
"query 40775","671","-7.269852","1"
"query 40775","672","-6.943526","1"
"query 40775","673","-7.353577","1"
"query 40775","674","-7.5163574","1"
"query 40775","675","-6.128379","1"
"query 40775","676","-6.290695","1"
"query 40775","677","-5.548289","1"
"query 40775","678","-6.088458","1"
"query 40775","679","-6.29511","1"
"query 40775","680","-8.050766","1"
"query 40775","681","-6.0625896","1"
"query 40775","682","-8.294617","1"
"query 40775","683","-7.6249037","1"
"query 40775","684","-9.030468","1"
"query 40775","685","-9.385081","1"
"query 40775","686","-9.57047","1"
"query 40775","687","-8.839428","1"
"query 40775","688","-9.132318","1"
"query 40775","689","-8.485345","1"
"query 40775","690","-8.075929","1"
"query 40775","691","-6.276565","1"
"query 40775","692","-6.1963606","1"
"query 40775","693","-5.8665686","1"
"query 40775","694","-6.9053645","1"
"query 40775","695","-6.4649997","1"
"query 40775","696","-5.720183","1"
"query 40775","697","-4.594588","1"
"query 40775","698","-3.400113","1"
"query 40775","699","-3.6044514","1"
"query 40775","700","-5.305472","1"
"query 40775","701","-4.4470496","1"
"query 40775","702","-5.4305754","1"
"query 40775","703","-5.9592795","1"
"query 40775","704","-6.422825","1"
"query 40775","705","-5.167641","1"
"query 40775","706","-5.006067","1"
"query 40775","707","-5.155279","1"
"query 40775","708","-4.842185","1"
"query 40775","709","-5.3689175","1"
"query 40775","710","-4.524616","1"
"query 40775","711","-4.341785","1"
"query 40775","712","-2.681835","1"
"query 40775","713","-2.0250082","1"
"query 40775","714","-2.8954031","1"
"query 40775","715","-1.3721671","1"
"query 40775","716","0.70267785","1"
"query 40775","717","0.028983006","1"
"query 40775","718","0.10830774","1"
"query 40775","719","1.1565127","1"
"query 40775","720","3.3480086","1"
"query 40775","721","3.1552413","1"
"query 40775","722","2.8410296","1"
"query 40775","723","1.8500346","1"
"query 40775","724","1.1040276","1"
"query 40775","725","2.5458562","1"
"query 40775","726","1.8349633","1"
"query 40775","727","2.2238312","1"
"query 40775","728","2.8999054","1"
"query 40775","729","3.813102","1"
"query 40775","730","3.1478403","1"
"query 40775","731","4.2599087","1"
"query 40775","732","5.0339365","1"
"query 40775","733","3.470691","1"
"query 40775","734","2.838924","1"
"query 40775","735","1.6529878","1"
"query 40775","736","3.6343465","1"
"query 40775","737","3.212367","1"
"query 40775","738","3.861801","1"
"query 40775","739","2.1509264","1"
"query 40775","740","2.448905","1"
"query 40775","741","2.319286","1"
"query 40775","742","1.4575213","1"
"query 40775","743","3.5598006","1"
"query 40775","744","3.7920089","1"
"query 40775","745","2.567066","1"
"query 40775","746","4.556058","1"
"query 40775","747","3.3920352","1"
"query 40775","748","2.789246","1"
"query 40775","749","1.2456051","1"
"query 40775","750","0.98677707","1"
"query 40775","751","2.6485906","1"
"query 40775","752","1.469127","1"
"query 40775","753","-0.669603","1"
"query 40775","754","-0.017304255","1"
"query 40775","755","3.199648E-4","1"
"query 40775","756","-0.048714496","1"
"query 40775","757","1.2119547","1"
"query 40775","758","1.4018359","1"
"query 40775","759","-0.022958975","1"
"query 40775","760","-0.18229444","1"
"query 40775","761","-0.36212906","1"
"query 40775","762","0.46917585","1"
"query 40775","763","-0.769282","1"
"query 40775","764","-0.9978502","1"
"query 40775","765","-1.5171429","1"
"query 40775","766","-1.6626521","1"
"query 40775","767","-2.445542","1"
"query 40775","768","-2.122522","1"
"query 40775","769","-2.1391938","1"
"query 40775","770","-1.7192001","1"
"query 40775","771","-2.385639","1"
"query 40775","772","-1.4634043","1"
"query 40775","773","-1.6822472","1"
"query 40775","774","-1.2367859","1"
"query 40775","775","-0.92322224","1"
"query 40775","776","0.7721273","1"
"query 40775","777","0.38972744","1"
"query 40775","778","-1.2526301","1"
"query 40775","779","-0.98907584","1"
"query 40775","780","-1.7121575","1"
"query 40775","781","-1.9720857","1"
"query 40775","782","-1.1843934","1"
"query 40775","783","-0.6367848","1"
"query 40775","784","-0.5061576","1"
"query 40775","785","-2.4941902","1"
"query 40775","786","-2.0042493","1"
"query 40775","787","-1.8072954","1"
"query 40775","788","-2.8564239","1"
"query 40775","789","-2.554806","1"
"query 40775","790","-2.6920102","1"
"query 40775","791","-2.412087","1"
"query 40775","792","-3.3452375","1"
"query 40775","793","-2.5411289","1"
"query 40775","794","-2.6537497","1"
"query 40775","795","-3.1975076","1"
"query 40775","796","-1.6623014","1"
"query 40775","797","-1.647646","1"
"query 40775","798","-1.0634577","1"
"query 40775","799","-0.16067247","1"
"query 40775","800","6.3837824E-16","1"
"query 809","801","NaN","1"
"query 809","802","NaN","1"
"query 809","803","NaN","1"
"query 809","804","NaN","1"
"query 809","805","NaN","1"
"query 809","806","NaN","1"
"query 809","807","NaN","1"
"query 809","808","NaN","1"
"query 809","809","NaN","1"
"query 809","810","NaN","1"
"query 809","811","NaN","1"
"query 809","812","NaN","1"
"query 809","813","NaN","1"
"query 809","814","NaN","1"
"query 809","815","NaN","1"
"query 809","816","NaN","1"
"query 809","817","NaN","1"
"query 809","818","NaN","1"
"query 809","819","NaN","1"
"query 809","820","NaN","1"
"query 809","821","NaN","1"
"query 809","822","NaN","1"
"query 809","823","NaN","1"
"query 809","824","NaN","1"
"query 809","825","NaN","1"
"query 809","826","NaN","1"
"query 809","827","NaN","1"
"query 809","828","NaN","1"
"query 809","829","NaN","1"
"query 809","830","NaN","1"
"query 809","831","NaN","1"
"query 809","832","NaN","1"
"query 809","833","NaN","1"
"query 809","834","NaN","1"
"query 809","835","NaN","1"
"query 809","836","NaN","1"
"query 809","837","NaN","1"
"query 809","838","NaN","1"
"query 809","839","NaN","1"
"query 809","840","NaN","1"
"query 809","841","NaN","1"
"query 809","842","NaN","1"
"query 809","843","NaN","1"
"query 809","844","NaN","1"
"query 809","845","NaN","1"
"query 809","846","NaN","1"
"query 809","847","NaN","1"
"query 809","848","NaN","1"
"query 809","849","NaN","1"
"query 809","850","NaN","1"
"query 809","851","NaN","1"
"query 809","852","NaN","1"
"query 809","853","NaN","1"
"query 809","854","NaN","1"
"query 809","855","NaN","1"
"query 809","856","NaN","1"
"query 809","857","NaN","1"
"query 809","858","NaN","1"
"query 809","859","NaN","1"
"query 809","860","NaN","1"
"query 809","861","NaN","1"
"query 809","862","NaN","1"
"query 809","863","NaN","1"
"query 809","864","NaN","1"
"query 809","865","NaN","1"
"query 809","866","NaN","1"
"query 809","867","NaN","1"
"query 809","868","NaN","1"
"query 809","869","NaN","1"
"query 809","870","NaN","1"
"query 809","871","NaN","1"
"query 809","872","NaN","1"
"query 809","873","NaN","1"
"query 809","874","NaN","1"
"query 809","875","NaN","1"
"query 809","876","NaN","1"
"query 809","877","NaN","1"
"query 809","878","NaN","1"
